"CAST(""timestamp"" AS BIGINT)",CAST(solving_id AS INTEGER),question_id,user_answer,CAST(elapsed_time AS INTEGER)
1574641676965,1480,q9818,c,17000
1574686798000,1490,q9406,b,8000
1574727269772,1500,q17174,b,41000
1574813519667,1510,q4065,b,31000
1574900147990,1520,q9406,b,8000
1574983045437,1530,q8655,c,10000
1516106939487,10,q4178,c,76000
1533869539291,10,q4178,d,45000
1516106952397,10,q4178,c,44000
1516112387958,20,q10974,a,15000
1516112856299,30,q194,d,17000
1516113460252,40,q11263,b,16000
1516164326856,50,q264,a,16000
1516165588318,60,q5929,a,13000
1516167091719,70,q5693,a,12000
1516346371028,80,q77,c,19000
1516347642544,90,q11309,d,26000
1516347642554,90,q11308,a,26000
1516347642563,90,q11310,b,26000
1516356434122,100,q188,c,20000
1516357142826,110,q1530,a,22667
1516357143602,110,q1531,a,22667
1516357144632,110,q1532,d,22667
1516359607021,120,q10196,d,40000
1516806842188,130,q10959,d,22000
1516808266018,140,q5690,b,39000
1517326745283,150,q3197,b,18666
1517326745312,150,q3195,c,18666
1517326745326,150,q3196,a,18666
1517327624911,160,q11262,a,10000
1517328374161,170,q8993,a,15000
1518442010960,180,q123,a,23000
1518442560481,190,q10260,c,37000
1519397610944,200,q4608,c,15000
1521413641081,210,q336,a,19000
1522299406389,220,q5313,c,10000
1522300200809,230,q131,c,23000
1516106922822,10,q4178,b,7000
1516107354296,20,q295,c,13000
1516107788134,30,q9944,d,34000
1516448357129,10,q4178,c,24000
1516877052417,20,q295,c,14000
1516888426941,30,q11259,c,19000
1516966625333,40,q519,a,14000
1517021848466,50,q661,c,15000
1517036145740,60,q11078,c,33000
1517039276611,70,q10280,c,37000
1517039977922,80,q2103,d,18666
1517039977937,80,q2105,b,18666
1517039977951,80,q2104,c,18666
1517319696115,90,q3935,b,14000
1517399852518,100,q11194,d,17000
1517742026506,110,q8113,a,18000
1517750116491,120,q492,b,15000
1517811567001,130,q4297,c,20000
1517923445428,140,q926,a,14000
1517997199605,150,q11006,a,20000
1518062944130,160,q9913,a,15000
1518323644923,170,q4190,a,22000
1518392619322,180,q5255,d,25000
1518406477718,190,q8112,d,15000
1518498936544,200,q8200,a,13000
1518684391888,210,q9953,c,22000
1518695729312,220,q818,a,15000
1518957926907,230,q1197,b,14000
1519036858522,240,q11233,d,19000
1519041832553,250,q3781,a,11000
1519130785792,260,q5784,d,9000
1519910501876,270,q6257,d,17000
1520168098071,280,q188,c,17000
1520168868434,290,q9547,d,27000
1520593572248,300,q11115,a,23000
1520599115819,310,q6043,c,12000
1520691016847,320,q557,a,20000
1520766545266,330,q380,b,18000
1520767534135,340,q6465,b,24000
1521027571502,350,q922,c,19000
1522591670741,360,q8105,a,17000
1522676346378,370,q5414,c,18000
1522762411070,380,q145,c,17000
1522935021778,390,q531,b,16000
1525662834691,400,q6337,d,7000
1525666303440,410,q555,b,18000
1526124122015,420,q1310,c,17000
1527663848933,430,q9383,b,43000
1528032072832,440,q932,b,14000
1528120135734,450,q799,b,18000
1528722225956,460,q11241,b,20000
1528808881148,470,q480,a,19000
1528898546932,480,q5452,d,21000
1529067902266,490,q3695,a,20000
1529153500175,500,q1590,b,27000
1529153500177,500,q1592,b,27000
1529153500178,500,q1591,c,27000
1529935705847,510,q819,a,17000
1530018526788,520,q124,b,24000
1530019970461,530,q5238,b,44000
1530365401917,540,q8170,a,20000
1530543567673,550,q6213,a,28000
1530623909232,560,q24,a,22000
1530697725971,570,q5659,b,19000
1530707457126,580,q373,b,18000
1530886026639,590,q119,d,21000
1530887976346,600,q4841,a,11000
1531233555548,610,q5339,c,27000
1531316186659,620,q4483,d,16000
1531484463801,630,q1048,b,18000
1531647602898,640,q406,a,20000
1531820586451,650,q11110,c,24000
1531909420823,660,q59,d,26000
1531984073576,670,q1576,a,3666
1531984073679,670,q1575,c,3666
1531984073700,670,q1577,c,3666
1532267810581,680,q2402,b,13667
1532267810586,680,q2400,d,13667
1532267810614,680,q2401,d,13667
1532356696629,690,q4417,b,19000
1532529869689,700,q5607,a,14000
1532611527583,710,q2378,b,21000
1532611527603,710,q2377,d,21000
1532611527622,710,q2376,a,21000
1532703472124,720,q3003,a,18333
1532703472168,720,q3005,a,18333
1532703472174,720,q3004,d,18333
1533047443403,730,q6026,a,27000
1534170091007,740,q5405,d,26000
1534345504547,750,q5636,a,23000
1535026167029,760,q8736,c,10000
1543496981233,770,q160,a,24000
1543583799438,780,q823,b,16000
1543765897965,790,q158,c,31000
1516118990369,10,q4178,c,20000
1516107112282,10,q4178,a,4000
1516107258822,10,q4178,a,27000
1565855018512,10,q1110,b,15000
1565855329948,20,q4684,c,13000
1565883107630,30,q6544,b,11000
1567382849959,40,q5695,a,9000
1516107419720,10,q4178,c,27000
1516108200957,20,q9093,b,23000
1516108897966,30,q5769,a,23000
1516301403576,40,q9347,d,46000
1516301924002,50,q6390,c,42000
1516437651304,60,q4166,b,9000
1516438075157,70,q9960,c,23000
1517331771865,80,q8501,c,23000
1517332336590,90,q4596,b,42000
1517427158943,100,q9066,a,15000
1518519951691,110,q8482,a,16000
1528787484266,120,q6700,d,33250
1528787484328,120,q6698,a,33250
1528787484397,120,q6699,a,33250
1528787484512,120,q6697,c,33250
1534140181109,130,q6569,a,56000
1534140181132,130,q6570,c,56000
1534140181158,130,q6571,b,56000
1534140181186,130,q6572,c,56000
1534587506996,140,q8467,a,19000
1534588573922,150,q647,c,17000
1534589180876,160,q6601,a,42750
1534589180897,160,q6603,b,42750
1534589180964,160,q6604,b,42750
1534589180978,160,q6602,c,42750
1516107222171,10,q4178,d,13000
1516107315120,10,q4178,b,4000
1517444911511,20,q9117,a,17000
1517530898715,30,q4621,c,10000
1517790762712,40,q6185,c,4000
1517791055366,50,q3665,b,11000
1517876304291,60,q5103,b,10000
1517962838339,70,q5301,b,16000
1518050098097,80,q4564,a,9000
1518135851470,90,q4318,b,8000
1518480872705,100,q6181,c,6000
1522474619761,110,q5780,a,43000
1522475020353,120,q6442,b,9000
1516107463257,10,q4178,b,32000
1516108504691,20,q9905,d,34000
1517287615360,30,q5691,c,44000
1517569362057,40,q11259,b,21000
1516107436361,10,q4178,a,46000
1516107417851,10,q4178,a,41000
1516113349442,10,q4178,c,11000
1516107634542,10,q4178,d,25000
1516107697667,10,q4178,c,19000
1566997416296,10,q4607,a,44000
1566999857808,20,q6491,d,36000
1567124034257,30,q6334,b,40000
1567162284438,40,q6932,a,37750
1567162284473,40,q6929,c,37750
1567162284487,40,q6930,d,37750
1567162284494,40,q6931,c,37750
1567420174620,50,q6512,a,20000
1567597684205,60,q9757,d,52000
1567599175859,70,q3774,d,44000
1567691862359,80,q6638,b,50750
1567691862397,80,q6639,b,50750
1567691862414,80,q6640,a,50750
1567691862434,80,q6637,b,50750
1567694928127,90,q4475,c,17000
1567864339803,100,q6390,a,40000
1567866094467,110,q6156,c,8000
1567902975347,120,q8592,c,27000
1568125788389,130,q5632,d,60000
1568468614675,140,q6809,c,47250
1568468614675,140,q6810,d,47250
1568468614676,140,q6811,c,47250
1568468614697,140,q6812,a,47250
1568471690019,150,q4478,b,38000
1568546033752,160,q4672,b,14000
1568547317564,170,q6337,d,48000
1568548675096,180,q4607,a,47000
1568551982431,190,q5246,a,43000
1568553591254,200,q6365,d,31000
1568558725016,210,q3911,d,18000
1568559830072,220,q11262,c,28000
1568560735783,230,q815,a,20000
1568561937891,240,q559,c,20000
1568562832429,250,q818,b,19000
1568629895654,260,q404,c,19000
1568632078640,270,q1033,b,24000
1568641295902,280,q6978,d,39750
1568641295922,280,q6980,c,39750
1568641295933,280,q6979,a,39750
1568641295963,280,q6977,b,39750
1568697777145,290,q6040,a,30000
1568727985212,300,q6652,b,32750
1568727985229,300,q6649,d,32750
1568727985244,300,q6651,b,32750
1568727985262,300,q6650,d,32750
1568729136595,310,q912,c,17000
1568733208999,320,q443,a,20000
1568734231892,330,q1028,b,19000
1568736026604,340,q4491,d,6000
1568738087072,350,q4582,c,17000
1568764615665,360,q5816,a,26000
1568785017401,370,q1232,c,21000
1568788891729,380,q6255,b,25000
1568812498891,390,q1297,b,19000
1568813318271,400,q4555,b,28000
1568850914013,410,q9578,c,31000
1568903673703,420,q8224,d,69800
1568903673711,420,q8223,a,69800
1568903673726,420,q8225,b,69800
1568903673755,420,q8222,c,69800
1568903673780,420,q8226,c,69800
1568975529155,430,q5765,a,32000
1568989951669,440,q7345,b,65500
1568989951682,440,q7343,a,65500
1568989951719,440,q7346,a,65500
1568989951720,440,q7344,c,65500
1569036226737,450,q3999,a,27000
1569037386282,460,q6510,a,19000
1569154523382,470,q5727,a,15000
1569157620275,480,q7463,b,70400
1569157620304,480,q7464,d,70400
1569157620314,480,q7462,d,70400
1569157620325,480,q7460,b,70400
1569157620377,480,q7461,c,70400
1569213437789,490,q1233,a,18000
1569297100963,500,q4632,a,65000
1569301989816,510,q4450,b,17000
1569314473815,520,q17388,c,53000
1569316379194,530,q5061,d,47000
1569325434986,540,q2405,a,24667
1569325434988,540,q2403,a,24667
1569325434997,540,q2404,a,24667
1569330389530,550,q1612,d,24667
1569330389553,550,q1613,c,24667
1569330389566,550,q1611,c,24667
1569336847469,560,q7575,b,91250
1569336847498,560,q7578,c,91250
1569336847503,560,q7576,a,91250
1569336847533,560,q7577,b,91250
1569456191227,570,q772,c,19000
1516107825688,10,q4178,b,30000
1516109415837,20,q8604,b,23000
1516140729990,30,q3935,d,15000
1516108039427,10,q4178,c,53000
1516241935789,20,q9740,b,28000
1516242191077,30,q5132,c,19000
1516336538735,40,q9804,b,27000
1516600073123,50,q11259,c,18000
1516694611971,60,q8417,d,38000
1516107790825,10,q4178,a,24000
1516155161833,20,q10291,d,13000
1516156296409,30,q11249,b,26000
1516241363590,40,q660,b,14000
1516241874009,50,q5103,b,21000
1516317660129,60,q11259,b,19000
1516368038248,70,q9899,b,12000
1516454439659,80,q277,c,40000
1516455414636,90,q3978,c,18000
1516586087355,100,q422,a,15000
1516586613797,110,q10272,b,16000
1516844534362,120,q6486,c,19000
1517066537499,130,q310,c,18000
1517098957217,140,q10249,c,14000
1516108516500,10,q4178,c,18000
1522206210656,10,q4178,a,19000
1516108897255,10,q4178,c,21000
1516110031284,20,q10141,c,23000
1516110439009,30,q11259,b,18000
1516112149775,40,q11156,d,41000
1516112541255,50,q130,d,23000
1516159344777,60,q99,b,22000
1516159785317,70,q11263,b,19000
1533579383699,80,q9012,d,33000
1534479064658,90,q5318,d,24000
1534480358524,100,q9032,c,16000
1534579244739,110,q90,a,23000
1534579736090,120,q295,c,15000
1534580167177,130,q3935,d,28000
1520050862717,10,q4178,c,10000
1520051819055,20,q11048,d,134000
1520052892287,30,q3928,b,4000
1520053314624,40,q9954,c,23000
1520087135334,50,q4146,a,11000
1520087674939,60,q8277,b,32400
1520087675499,60,q8278,c,32400
1520087676086,60,q8279,c,32400
1520087676702,60,q8280,d,32400
1520087677357,60,q8281,c,32400
1520153278018,70,q6845,a,17500
1520153278561,70,q6846,c,17500
1520153278954,70,q6847,c,17500
1520153279414,70,q6848,d,17500
1520438778989,80,q10157,b,13000
1520439042027,90,q5330,a,7000
1523087544396,100,q1314,b,16000
1523088030137,110,q139,a,22000
1517132419757,10,q4178,c,21000
1517133152977,20,q11053,a,26000
1517135101284,30,q11262,c,19000
1517200895080,40,q11134,a,25000
1517268869536,50,q11263,b,20000
1517298484303,60,q3998,c,90000
1517461898644,70,q2030,d,26000
1517461899339,70,q2029,d,26000
1517461899728,70,q2028,a,26000
1517598711384,80,q11234,b,30000
1517599460658,90,q11249,a,23000
1517639384840,100,q295,a,20000
1517706533895,110,q8,a,22000
1517950017820,120,q198,a,19000
1518223672637,130,q5311,d,52000
1518338228726,140,q390,a,25000
1519765863327,150,q10976,c,35000
1519766378599,160,q80,d,25000
1519767114285,170,q5150,c,32000
1519871425940,180,q11192,d,23000
1520174174394,190,q458,a,17000
1520174962370,200,q1942,c,30333
1520174962441,200,q1941,c,30333
1520174962478,200,q1943,d,30333
1564108885193,10,q8423,a,18000
1564144442601,20,q5323,d,16000
1564412600181,30,q6526,d,51000
1564531087650,40,q5738,c,46000
1564935684265,50,q3985,b,7000
1565059949860,60,q8700,a,38000
1565239130050,70,q4553,d,9000
1565500685935,80,q5309,b,20000
1567386893434,90,q6080,a,35000
1567930613578,100,q5649,d,14000
1567989162850,110,q9050,a,12000
1568003012655,120,q6192,d,102000
1516108605898,10,q4178,c,11000
1516108186495,10,q4178,a,46000
1516108213378,10,q4178,c,21000
1517988427994,10,q4178,b,4000
1517989025082,20,q9432,d,11000
1518094338670,30,q4592,a,9000
1541213824483,10,q5787,a,67000
1516108582085,10,q4178,c,29000
1516108649109,10,q4178,d,43000
1529532309946,20,q11249,b,27000
1550602475956,10,q3682,c,19000
1550602966062,20,q774,a,21000
1550686628607,30,q666,b,16000
1550687036158,40,q4476,b,17000
1550776262332,50,q1370,c,16000
1550776919768,60,q6337,d,25000
1550777460773,70,q5770,c,31000
1550918132342,80,q590,c,16000
1550918408515,90,q8651,a,23000
1551804440672,100,q1003,b,16000
1552331033266,110,q6126,d,12000
1553877893922,120,q905,c,15000
1554054350855,130,q9631,a,24000
1564850700010,140,q4527,b,22000
1564851017530,150,q4131,c,23000
1564951968027,160,q3916,a,8000
1565030405126,170,q9662,a,36000
1566414172182,180,q4122,b,25000
1566414580186,190,q585,c,17000
1566919826743,200,q810,a,17000
1567383014030,210,q4083,b,34000
1567596190754,220,q634,b,28000
1567596774503,230,q4250,a,20000
1567707130696,240,q4097,b,5000
1567802348725,250,q5855,d,16000
1567872157609,260,q9641,b,18000
1516108538555,10,q4178,d,23000
1516109765634,20,q5068,d,18000
1516110348484,30,q4558,a,29000
1516110803385,40,q136,b,18000
1516111459572,50,q6946,c,27250
1516111459586,50,q6947,a,27250
1516111459605,50,q6948,b,27250
1516111459640,50,q6945,c,27250
1516113174955,60,q1477,b,18333
1516113174982,60,q1476,c,18333
1516113174995,60,q1478,a,18333
1516113853624,70,q9776,b,10000
1516114168301,80,q4318,d,17000
1516115816746,90,q62,c,17000
1516116144842,100,q8150,a,6000
1516116441152,110,q185,c,16000
1516116930905,120,q6533,a,35000
1516118246400,130,q6714,c,29000
1516118246414,130,q6715,c,29000
1516118246467,130,q6713,b,29000
1516118246505,130,q6716,b,29000
1516118611957,140,q3680,a,15000
1516157293464,150,q9074,b,22000
1516157929434,160,q2107,c,18333
1516157929447,160,q2106,a,18333
1516157929500,160,q2108,d,18333
1516164719069,170,q6247,c,14000
1516192711758,180,q4510,a,12000
1516193019239,190,q4537,a,22000
1516193276296,200,q6221,c,27000
1516207489089,210,q4276,c,5000
1516207731486,220,q8860,a,19000
1516208069848,230,q6369,d,11000
1516208387362,240,q9370,b,31000
1516208770607,250,q1184,b,18000
1516230795104,260,q6066,d,9000
1516248664328,270,q611,b,19000
1516279364153,280,q9199,b,11000
1516279962866,290,q4200,a,19000
1516280416413,300,q9671,d,37000
1517389553742,310,q1877,c,18333
1517389553788,310,q1876,d,18333
1517389553883,310,q1875,b,18333
1517480062509,320,q8770,b,25000
1517480976035,330,q5649,d,18000
1519107929464,340,q1625,b,36333
1519107929505,340,q1623,a,36333
1519107929590,340,q1624,c,36333
1519244119045,350,q10217,a,20000
1519282198071,360,q1565,c,32000
1519282198086,360,q1564,c,32000
1519282198176,360,q1563,d,32000
1520558756898,370,q9827,c,11000
1524753027878,380,q727,a,9000
1524833893713,390,q7015,c,70600
1524833893723,390,q7016,a,70600
1524833893733,390,q7017,c,70600
1524833893766,390,q7014,b,70600
1524833893983,390,q7013,c,70600
1526311598361,400,q5229,c,12000
1526312144386,410,q461,b,17000
1526313097419,420,q5768,d,43000
1542028621712,430,q5060,d,23000
1542028953462,440,q399,c,16000
1542029252933,450,q3771,a,6000
1531737921809,10,q4178,c,22000
1516108615066,10,q4178,c,25000
1516108744072,10,q4178,a,9000
1516118858497,20,q295,c,16000
1516150955282,30,q1071,c,16000
1516259238464,40,q3970,c,21000
1516365211008,50,q9144,d,30000
1516450206105,60,q5220,c,52000
1516450755378,70,q8790,b,37000
1517629433022,80,q8207,d,31000
1519743807290,90,q8759,a,40000
1519825180040,100,q3915,a,10000
1519825639024,110,q333,c,16000
1519871495666,120,q416,a,18000
1520165279471,130,q4597,a,35000
1520252119605,140,q5860,b,32000
1520316387011,150,q957,b,15000
1520336322223,160,q5287,c,35000
1520418800099,170,q5050,d,71000
1520520168067,180,q276,b,15000
1522991883507,190,q3665,a,18000
1523274649891,200,q10075,d,19000
1523275214466,210,q281,c,17000
1523275495215,220,q237,c,18000
1523357294914,230,q9068,b,10000
1523357823743,240,q5694,a,19000
1523358153609,250,q1059,a,13000
1523622737329,260,q9872,a,23000
1523623077336,270,q1375,c,17000
1523790663413,280,q3788,d,11000
1523791268702,290,q496,b,17000
1524823478024,300,q8793,d,35000
1525082454040,310,q3825,c,61000
1525083088594,320,q268,b,16000
1525159861140,330,q9038,a,27000
1525256843770,340,q4557,b,25000
1525537585892,350,q5231,a,27000
1525538308108,360,q5067,d,79000
1525539247076,370,q922,c,18000
1525695626445,380,q4172,d,45000
1525791400235,390,q1036,b,14000
1525791761726,400,q737,c,16000
1525792349263,410,q8890,a,25000
1525864090183,420,q4593,a,65000
1525964636761,430,q341,c,20000
1526209786041,440,q6225,c,76000
1526210546319,450,q4509,b,49000
1526428282598,460,q954,b,17000
1526470270247,470,q8743,c,33000
1526533599459,480,q1381,b,17000
1526559426186,490,q4476,b,41000
1526729943605,500,q8657,c,61000
1526986836371,510,q4872,a,23000
1527360848864,520,q5031,b,39000
1531482506992,530,q5670,b,7000
1531483808642,540,q5452,b,14000
1531740606631,550,q3700,a,15000
1532085519120,560,q5739,b,46000
1532606012192,570,q4131,c,52000
1535458465402,580,q6082,b,43000
1536922363409,590,q5238,b,32000
1538374057294,600,q4480,a,26000
1542711977375,610,q4706,c,55000
1516108657437,10,q4178,a,13000
1516109059917,20,q11259,b,15000
1516108708922,10,q4178,c,35000
1516109380633,20,q9911,b,26000
1516109934478,30,q11262,a,15000
1516137355126,40,q6242,a,8000
1516198817800,50,q1182,a,15000
1516273406302,60,q10182,a,25000
1516430018764,70,q4297,d,38000
1516622869683,80,q8922,c,20000
1517035393415,90,q4775,b,21000
1517035849754,100,q9788,a,22000
1517187988846,110,q4196,d,18000
1517278952552,120,q9153,b,8000
1517393976975,130,q9631,a,17000
1517489801184,140,q8912,d,35000
1517556496964,150,q3774,a,18000
1517557099197,160,q11263,b,24000
1517575333327,170,q11132,d,37000
1517575674920,180,q53,c,24000
1517576227441,190,q306,c,14000
1517576545630,200,q374,a,18000
1517576572747,200,q374,b,16000
1517577437088,210,q3398,d,18333
1517577437093,210,q3397,b,18333
1517577437094,210,q3396,c,18333
1517578082714,220,q4402,d,45000
1517578396374,220,q4402,a,12000
1517579292783,230,q6853,a,35500
1517579292785,230,q6855,d,35500
1517579292825,230,q6856,b,35500
1517579292828,230,q6854,a,35500
1517632484983,240,q4074,d,40000
1517660357493,250,q7996,d,51200
1517660357515,250,q7995,a,51200
1517660357530,250,q7994,d,51200
1517660357533,250,q7997,d,51200
1517660357556,250,q7993,a,51200
1517660823556,260,q8053,b,21000
1517663113410,270,q219,c,18000
1517663520134,280,q1246,a,19000
1517664515722,290,q3102,a,16000
1517664515752,290,q3104,c,16000
1517664515756,290,q3103,a,16000
1517718888603,300,q194,d,22000
1517726771370,310,q204,a,18000
1517727200556,320,q1869,c,25666
1517727200598,320,q1871,a,25666
1517727200605,320,q1870,d,25666
1517727919787,330,q3847,a,7000
1517751200611,340,q7041,b,52600
1517751200613,340,q7043,d,52600
1517751200634,340,q7040,b,52600
1517751200643,340,q7039,c,52600
1517751200650,340,q7042,c,52600
1517828277582,350,q3005,a,13333
1517828277720,350,q3004,b,13333
1517828277724,350,q3003,a,13333
1517828903425,360,q5610,a,10000
1517829248895,370,q11186,b,18000
1517835697131,380,q94,c,19000
1517836126083,390,q1369,c,18000
1517836488995,400,q2104,a,20000
1517836489047,400,q2103,b,20000
1517836489060,400,q2105,c,20000
1517838305703,410,q7512,d,55200
1517838305745,410,q7511,c,55200
1517838305746,410,q7510,c,55200
1517838305749,410,q7513,b,55200
1517838305754,410,q7514,b,55200
1517918104432,420,q6211,a,16000
1517918801397,430,q8113,c,22000
1517919162735,440,q8137,a,24000
1518420707662,450,q5682,c,40000
1518693600281,460,q3835,b,8000
1519218879272,470,q9813,a,34000
1519472328593,480,q3700,a,11000
1519691458705,490,q10221,d,19000
1519692544274,500,q7636,c,45500
1519692544295,500,q7635,a,45500
1520221623629,510,q8115,c,22000
1520221966805,520,q657,a,16000
1520222331037,530,q5043,b,13000
1520235015807,540,q3522,b,28666
1520235015814,540,q3524,c,28666
1520235015861,540,q3523,a,28666
1521772838766,550,q149,b,13000
1521773434601,560,q3225,a,29666
1521773434622,560,q3226,d,29666
1521773434624,560,q3227,c,29666
1530779936717,570,q16,c,21000
1530780695351,580,q2176,b,25000
1530780695353,580,q2175,d,25000
1530780695389,580,q2177,b,25000
1530781646273,590,q6930,c,34250
1530781646301,590,q6931,c,34250
1530781646319,590,q6929,c,34250
1530781646732,590,q6932,d,34250
1530852749982,600,q1253,a,15000
1530855325216,610,q5150,c,15000
1516108686121,10,q4178,c,5000
1526459011395,20,q9005,d,28000
1529136731200,30,q5682,c,10000
1529137073337,40,q885,a,16000
1529137311331,50,q461,a,15000
1517740803202,10,q4178,c,17000
1516108843550,10,q4178,c,32000
1516150153663,20,q10063,a,43000
1516150879416,30,q5390,c,12000
1516168849699,40,q11177,d,19000
1516172287995,50,q10966,b,17000
1516175756266,60,q8051,b,5000
1516176751650,70,q10948,c,14000
1516183830519,80,q1145,b,22000
1516189731198,90,q11263,b,18000
1516198265956,100,q5649,b,15000
1516199534578,110,q10130,d,30000
1516240569427,120,q79,d,34000
1516241236595,130,q20,b,21000
1516242569761,140,q1039,a,14000
1516244250953,150,q374,b,17000
1516245270049,160,q209,a,16000
1516262555824,170,q3007,b,14666
1516262555853,170,q3006,d,14666
1516262560473,170,q3008,d,14666
1516265769977,180,q4896,a,31000
1516267983244,190,q4630,a,7000
1516274095071,200,q6685,c,40000
1516274095717,200,q6686,b,40000
1516274096350,200,q6687,b,40000
1516274097239,200,q6688,d,40000
1516288552373,210,q3985,d,31000
1516705525245,220,q3928,b,29000
1517024189971,230,q8068,b,22000
1517025939733,240,q1294,c,17000
1517029036672,250,q477,a,23000
1517036037401,260,q1920,a,99000
1517036038361,260,q1921,b,99000
1517036039324,260,q1922,d,99000
1517041900887,270,q2945,c,19000
1517041900890,270,q2943,d,19000
1517041900898,270,q2944,c,19000
1517124888789,280,q8207,a,14000
1518308699841,290,q1689,a,13666
1518308699929,290,q1691,d,13666
1518308700000,290,q1690,b,13666
1518438969447,300,q79,a,9000
1518439542925,310,q11115,a,24000
1566985814767,10,q4014,d,54000
1566990842988,20,q5150,c,48000
1567158861893,30,q6188,c,34000
1567383634460,40,q6185,d,19000
1572006715000,50,q192,d,26000
1572007614000,60,q11185,a,23000
1572009938000,70,q4516,d,56000
1572220892730,80,q11238,a,34000
1572221656867,90,q153,a,22000
1572256283000,100,q10949,c,24000
1572469632806,110,q10949,c,24000
1516108926487,10,q4178,b,12000
1516109031696,10,q4178,c,22000
1516154613481,20,q11195,d,18000
1516162417765,30,q295,c,13000
1516162933165,40,q1527,d,18000
1516162933207,40,q1529,b,18000
1516162933209,40,q1528,c,18000
1516226002692,50,q11070,d,17000
1516226327923,60,q11259,b,15000
1516226849884,70,q1558,d,18333
1516226849998,70,q1559,a,18333
1516226850000,70,q1557,b,18333
1516108833452,10,q4178,c,12000
1516230275752,20,q11076,d,19000
1516230575783,30,q8,b,20000
1516230894158,40,q11120,b,19000
1516231658764,50,q8144,d,17000
1516232316139,60,q10959,d,19000
1516236452446,70,q8129,a,22000
1516236786743,80,q8059,a,16000
1516237364656,90,q8103,c,17000
1516240091048,100,q862,c,18000
1516313979706,110,q8116,b,18000
1516314367107,120,q11144,c,20000
1516347633550,130,q5242,a,20000
1516410006890,140,q3901,c,36000
1516839535806,150,q168,d,16000
1516840094127,160,q143,b,19000
1516840810995,170,q46,a,18000
1516841134863,180,q137,b,16000
1516843857109,190,q141,b,24000
1516847049688,200,q170,b,17000
1516847633981,210,q102,c,18000
1516861941095,220,q735,b,16000
1516927794393,230,q243,b,16000
1516957960073,240,q189,c,17000
1517124941647,250,q8078,a,17000
1517182703649,260,q11016,b,17000
1517183263971,270,q11138,b,16000
1517183704233,280,q125,b,21000
1517184560124,290,q41,d,21000
1517185009208,300,q410,b,15000
1517192680703,310,q1006,c,17000
1517201623903,320,q5664,c,18000
1517290209448,330,q4591,b,18000
1517453735563,340,q833,c,21000
1517459608310,350,q892,c,19000
1517460021032,360,q269,c,15000
1517460648651,370,q1170,a,17000
1517461077921,380,q73,d,19000
1517461528421,390,q349,b,22000
1517462296734,400,q1281,b,15000
1517877039221,410,q1183,b,15000
1517877585697,420,q1967,c,21666
1517877585716,420,q1965,a,21666
1517877585779,420,q1966,b,21666
1517895961403,430,q2005,c,14666
1517895961459,430,q2004,a,14666
1517895961489,430,q2006,b,14666
1517903692948,440,q1582,d,23000
1517903692978,440,q1581,a,23000
1517903693041,440,q1583,c,23000
1517906940074,450,q2499,a,6000
1517906940126,450,q2500,d,6000
1517906940171,450,q2501,d,6000
1517965336207,460,q1876,b,15000
1517965336233,460,q1875,b,15000
1517965336290,460,q1877,c,15000
1517986738919,470,q3403,d,17000
1517986738973,470,q3402,a,17000
1517986738978,470,q3404,c,17000
1518077306816,480,q1741,d,22000
1518077306880,480,q1740,a,22000
1518077306937,480,q1742,d,22000
1518160035646,490,q539,b,18000
1518160333091,500,q276,b,15000
1518326920344,510,q2493,c,27666
1518326920363,510,q2494,a,27666
1518326920416,510,q2495,a,27666
1518339681682,520,q2103,b,16666
1518339681686,520,q2105,c,16666
1518339681704,520,q2104,b,16666
1518655687410,530,q66,d,21000
1518673175225,540,q1881,c,13666
1518673175258,540,q1882,b,13666
1518673175309,540,q1883,d,13666
1518697043648,550,q4049,b,11000
1518697502689,560,q4729,b,15000
1518745373116,570,q4470,a,19000
1518830975872,580,q8855,d,23000
1518835329992,590,q4189,c,15000
1518874883165,600,q4833,c,27000
1518997494477,610,q5741,d,9000
1519022731084,620,q946,b,17000
1519514609678,630,q4561,d,14000
1519516931288,640,q5736,a,15000
1519517331010,650,q10280,c,18000
1516109075905,10,q4178,c,43000
1516109812161,20,q8596,a,18000
1516109207693,10,q4178,c,10000
1516179928419,10,q4178,c,18000
1517110289420,20,q11261,b,19000
1517110659222,30,q9380,c,24000
1519648509244,40,q4402,a,14000
1516109240748,10,q4178,c,9000
1516109380257,10,q4178,c,22000
1516111034391,10,q4178,c,31000
1516113362887,10,q4178,c,11000
1516115634851,20,q9346,d,31000
1516125145186,30,q8537,b,13000
1516125461781,40,q6482,b,38000
1516165931376,50,q9086,b,10000
1516167037711,60,q6224,b,19000
1516167891656,70,q9517,d,28000
1516168887989,80,q6528,d,35000
1516170423673,90,q4492,c,13000
1516171172171,100,q4744,b,27000
1516176746871,110,q3774,a,23000
1516177180727,120,q5264,a,13000
1516177883318,130,q4767,a,5000
1516179374049,140,q8877,b,18000
1516180060350,150,q6740,a,35000
1516181675343,160,q8482,a,10000
1516182511003,170,q5230,a,11000
1516183302385,180,q6352,a,22000
1516189445712,190,q8503,b,10000
1516189875101,200,q5267,d,12000
1516191258643,210,q4528,a,46000
1516192124187,220,q4350,c,51000
1516193821530,230,q9020,d,35000
1516238982452,240,q4490,b,28000
1516240466392,250,q4127,a,13000
1516247665945,260,q9965,c,16000
1516248675870,270,q9719,b,26000
1516249342870,280,q9008,a,11000
1516249898184,290,q3905,b,27000
1516250425086,300,q9552,b,40000
